GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "26007","Alpena, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3133,3289,3537,3917,4270,4738,5243,5745,6290,7130,7725,8315,8723,9084,9864,10792,11420,12144,12658,13809,14773,15484,15932,16759,17481,18760,19421,20110,21418,22586,23514,24922,25155,25490,26256,26692,27681,28212,29405,31291,30784,31947,33143,33724,33979,35078,37385,38373,39510,40985
 "26009","Antrim, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",38549,40821,45210,52062,59360,67733,73769,82684,95947,110749,124731,136455,147914,152702,158860,174105,192678,203491,213396,221426,253443,273413,282844,301072,326716,359563,405037,441883,478348,525896,571631,592906,611782,610014,623581,637945,664365,681719,714266,737723,721217,750492,789419,834919,864655,916610,970392,995258,1041421,1099782
 "26009","Antrim, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",11562,12757,13292,13595,14103,14905,15310,15542,15782,16082,16430,16277,16572,16668,16720,16837,16964,17062,17232,17707,17910,18258,18650,18945,19480,19843,20468,20986,21423,21992,22556,23264,23485,23773,24129,24263,24261,24278,24248,24047,23796,23488,23316,23244,23121,23146,23032,23075,23269,23365
 "26009","Antrim, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3334,3200,3401,3829,4209,4544,4818,5320,6080,6887,7592,8383,8926,9161,9501,10341,11358,11927,12384,12505,14151,14975,15166,15892,16772,18120,19789,21056,22329,23913,25343,25486,26050,25660,25844,26293,27384,28080,29457,30678,30308,31952,33857,35920,37397,39601,42132,43131,44756,47070
 "26011","Arenac, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",34405,36940,40990,46113,53316,60405,65185,72787,84832,94115,104769,115506,123530,129911,137966,150317,160553,169323,177912,184596,203600,210605,219827,229345,243130,258441,277768,291722,313123,329663,349437,371552,365175,369599,379443,385120,390166,394033,411195,444378,437799,447421,462506,474382,473705,491477,508001,529405,542465,562070
 "26011","Arenac, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",10657,11249,11667,12102,12525,12874,13339,13499,13868,14002,14491,14753,14913,14894,14892,14781,14536,14589,14705,14856,14933,14935,15425,15699,15901,16107,16439,16647,16780,16895,17070,17278,17206,17245,17184,17128,17094,16968,16811,16547,16243,15847,15629,15498,15410,15316,15303,15132,15033,15041
 "26011","Arenac, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3228,3284,3513,3810,4257,4692,4887,5392,6117,6722,7230,7829,8283,8722,9264,10170,11045,11606,12099,12426,13634,14101,14251,14609,15290,16045,16897,17524,18660,19512,20471,21504,21224,21432,22081,22485,22825,23222,24460,26856,26953,28234,29593,30609,30740,32089,33196,34986,36085,37369
 "26013","Baraga, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",20998,24793,26809,29802,31014,33976,38273,42133,46331,53065,57928,62230,66853,67475,69270,74868,78195,82761,87534,89845,98641,101563,110355,114046,121905,130946,141489,149599,160753,167727,177111,178353,181477,181314,188924,196872,199775,211326,218048,234271,230870,235711,239547,253214,255185,257038,261354,264245,267184,278878
 "26013","Baraga, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",7741,7764,7731,7760,7975,7955,8140,8204,8438,8629,8671,8501,8553,8474,8363,8247,8196,8130,8087,8062,7935,7970,8033,7899,7873,8491,8517,8486,8488,8658,8744,8875,8899,8889,8873,8884,8851,8940,8930,8822,8874,8861,8835,8727,8717,8648,8583,8548,8438,8320
 "26013","Baraga, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2713,3193,3468,3840,3889,4271,4702,5136,5491,6150,6681,7320,7816,7963,8283,9078,9541,10180,10824,11144,12431,12743,13738,14438,15484,15422,16613,17629,18939,19372,20255,20096,20393,20398,21292,22160,22571,23638,24417,26555,26016,26601,27113,29015,29274,29722,30450,30913,31664,33519
