GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "13005","Bacon, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",8182,8290,8509,8631,8868,8930,9091,9225,9355,9324,9230,9402,9477,9577,9648,9734,9718,9732,9884,9701,9620,9570,9557,9700,9944,10138,10154,10131,10036,10053,10053,10131,10133,10101,10253,10283,10552,10682,10968,10987,11134,11055,11139,11142,11168,11175,11242,11301,11236,11185
 "13005","Bacon, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2398,2700,2921,3228,3541,4137,4158,4274,4439,5276,5540,5954,6667,6927,7341,8401,8839,9619,10300,11460,12201,12630,13634,14352,14675,15516,16375,17226,17571,18701,19068,19775,20640,19967,20770,21470,21723,21332,22083,23663,23597,24552,26523,26883,27375,28635,30049,31025,32775,33080
 "13007","Baker, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",7534,8608,10173,10473,13311,16476,16273,17186,16140,19712,23709,20560,28526,29423,31206,42198,40243,40726,41207,46821,46426,47157,52021,53625,55969,64901,72590,72688,74352,76248,80141,83194,91429,93747,98660,94370,102520,99153,104007,106880,97783,105462,120944,130204,126594,112552,109401,114891,113607,119555
 "13007","Baker, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",3859,3822,3608,3706,3903,3800,3726,3753,3847,3879,3820,3807,3796,3916,3870,3779,3827,3793,3783,3690,3647,3617,3741,3722,3871,3876,3987,3980,4056,4003,4089,4025,4005,3923,4124,4024,3967,3877,3706,3728,3560,3435,3315,3376,3351,3292,3196,3186,3180,3092
 "13007","Baker, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1952,2252,2820,2826,3410,4336,4367,4579,4195,5082,6207,5401,7515,7514,8064,11166,10516,10737,10893,12689,12730,13038,13906,14408,14459,16744,18207,18263,18331,19048,19599,20669,22829,23897,23923,23452,25843,25575,28064,28670,27467,30702,36484,38568,37778,34190,34231,36061,35725,38666
 "13009","Baldwin, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",75061,80489,89140,98622,113293,130199,143707,164071,180483,204881,235044,264831,305569,327547,360892,387921,415810,452220,481893,523998,571598,607315,662188,708505,756536,789678,847518,888184,924095,975642,1004167,1035842,1006514,1059400,1076568,1075859,1108318,1141494,1164032,1219190,1211839,1205528,1246216,1265935,1276189,1340333,1375208,1385739,1435220,1488256
 "13009","Baldwin, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",34799,34269,34935,33913,34201,34320,35735,34613,34806,33783,34455,34835,35366,36758,37242,37478,38241,38520,38897,39345,39465,39627,40252,40895,41759,42089,42709,43223,43721,43968,44440,44684,44764,45203,45433,45967,46304,46513,47336,47855,47087,45701,45173,46511,46180,45914,45542,45231,44921,44823
 "13009","Baldwin, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2157,2349,2552,2908,3313,3794,4021,4740,5185,6065,6822,7602,8640,8911,9690,10351,10873,11740,12389,13318,14484,15326,16451,17325,18117,18762,19844,20549,21136,22190,22596,23181,22485,23436,23696,23405,23936,24541,24591,25477,25736,26379,27588,27218,27635,29192,30196,30637,31950,33203
 "13011","Banks, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",14906,14988,16372,19334,23707,24937,30346,34661,37819,45480,49424,55420,60711,66636,78471,91805,97364,105732,107437,122338,139322,146393,157526,175497,190130,205926,218177,247727,265524,293169,314449,325027,357591,357800,372725,406709,424006,413517,451133,483260,467422,466438,471622,519025,532964,563857,593511,603589,656540,688809
 "13011","Banks, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6778,6810,6821,7093,7123,7215,7406,7644,8050,8220,8374,8708,8719,8927,9023,9283,9473,9640,9928,10155,10155,10379,10541,10865,11069,11371,11943,12429,13162,13608,14037,14544,15025,15485,15836,16250,16683,17076,17550,17953,18208,18406,18244,18128,18217,18223,18378,18321,18638,18988
 "13011","Banks, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2199,2201,2400,2726,3328,3456,4097,4534,4698,5533,5902,6364,6963,7465,8697,9890,10278,10968,10822,12047,13720,14105,14944,16153,17177,18110,18268,19931,20174,21544,22401,22348,23800,23106,23537,25028,25415,24216,25706,26918,25671,25342,25851,28631,29256,30942,32295,32945,35226,36276
 "13013","Barrow, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",49450,53091,57637,66983,75000,82013,92968,102667,111856,124236,144286,161546,183200,199932,222567,260113,285573,321569,339358,380629,414689,437772,472752,520116,566579,620221,691549,763472,840216,947054,1020330,1109363,1140617,1165046,1225555,1375129,1505055,1661516,1775973,1902484,1848990,1833936,1969604,2076007,2164855,2351212,2513173,2634635,2803653,2981715
 "13013","Barrow, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",16517,16976,17539,18514,18649,19169,19556,19743,19959,20326,20862,21482,21952,22371,23046,23872,24757,25781,26574,27376,28656,30106,31341,32525,33911,35480,37046,39111,40938,42812,44615,46520,48171,50409,52253,55032,57889,61395,64760,67362,68548,69677,69835,70130,71240,72853,74964,76965,78843,80809
 "13013","Barrow, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2994,3127,3286,3618,4022,4278,4754,5200,5604,6112,6916,7520,8345,8937,9658,10896,11535,12473,12770,13904,14471,14541,15084,15991,16708,17481,18667,19521,20524,22121,22870,23847,23678,23112,23454,24988,25999,27063,27424,28243,26974,26321,28204,29602,30388,32273,33525,34232,35560,36898
 "13015","Bartow, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",97242,105940,118349,131569,155939,169384,182909,202615,223722,251449,276041,300859,347635,370025,410171,463869,503893,566430,623427,690424,772531,847138,877256,973379,1052411,1148809,1256257,1400324,1495861,1669886,1825839,2067514,2145668,2266983,2391957,2392169,2510053,2678109,2848778,2889066,2816952,2795091,2990219,3132211,3176850,3369689,3579397,3733017,3867887,4075220
 "13015","Bartow, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",32378,33166,34482,35716,36957,37447,37820,38314,39076,39295,40046,40901,41391,42427,43366,44418,45973,48223,50623,52535,54413,56360,57961,59241,59723,61261,63334,65869,68772,71457,74128,76806,79984,83106,85731,87834,90334,92983,95714,98415,99807,100087,100150,100287,100971,101291,102079,103340,104981,106408
 "13015","Bartow, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3003,3194,3432,3684,4219,4523,4836,5288,5725,6399,6893,7356,8399,8721,9458,10443,10961,11746,12315,13142,14198,15031,15135,16431,17622,18753,19835,21259,21751,23369,24631,26919,26826,27278,27901,27235,27786,28802,29763,29356,28224,27927,29857,31232,31463,33267,35065,36124,36844,38298
 "13017","Ben Hill, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",32208,35987,39198,42612,47823,54629,59444,65039,70139,85921,94349,101074,117682,124684,138543,158553,171651,180255,189542,202034,215082,223072,240547,246197,261364,287582,304679,320615,330870,352960,373909,370165,376671,385724,384696,403747,426286,427994,431279,419199,416360,433355,475277,468458,481053,497338,520699,502724,507932,527721
 "13017","Ben Hill, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",13187,13183,13272,13643,14027,14300,14352,14475,14875,15191,15497,16057,16254,16361,16383,16519,16784,16712,16690,16663,16482,16217,16576,16645,16784,17104,17349,17377,17434,17498,17516,17483,17315,17178,17095,17106,17243,17525,17719,17675,17581,17623,17566,17580,17429,17430,17334,17216,17001,16787
 "13017","Ben Hill, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2442,2730,2953,3123,3409,3820,4142,4493,4715,5656,6088,6295,7240,7621,8457,9598,10227,10786,11357,12125,13050,13755,14512,14791,15572,16814,17562,18451,18978,20171,21347,21173,21754,22455,22503,23603,24722,24422,24340,23717,23682,24590,27057,26647,27601,28533,30039,29201,29877,31436
 "13019","Berrien, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",31440,32822,36530,41037,45398,54323,53181,58868,57897,73151,81369,81987,93232,101746,110894,127412,133489,144060,159093,175963,180978,198030,206054,224143,232996,260343,277752,295319,309412,327302,337637,359046,362220,374567,404719,412611,434620,444150,474113,484118,482944,488276,512751,531972,504131,500664,540962,539801,576812,607120
 "13019","Berrien, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",11423,11610,11893,12339,12428,12686,12662,12994,13317,13591,13633,13568,13713,13798,13850,13968,13955,13818,14102,14160,14200,14153,14209,14320,14611,14958,15245,15423,15587,15914,16086,16268,16392,16671,17017,17399,17735,18051,18255,18863,19067,19361,19377,19162,19059,18815,18975,18972,19113,19252
 "13019","Berrien, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2752,2827,3072,3326,3653,4282,4200,4530,4348,5382,5969,6043,6799,7374,8007,9122,9566,10426,11282,12427,12745,13992,14502,15652,15947,17405,18219,19148,19851,20567,20989,22071,22097,22468,23783,23715,24506,24605,25972,25665,25329,25220,26462,27762,26451,26610,28509,28453,30179,31535
 "13021","Bibb, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",507563,557697,611258,657253,703634,776717,859740,927113,995266,1070493,1175525,1301466,1460906,1568440,1685126,1843709,1957173,2072647,2203015,2379128,2565164,2665531,2793620,2961900,3062240,3228409,3456267,3701817,3790311,3994128,4091513,4272455,4358725,4583110,4620364,4679277,4792394,4977304,5073607,5191320,5105758,5263921,5524376,5463125,5475106,5720552,5893175,5926022,6104676,6385462
 "13021","Bibb, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",143204,143544,145840,147245,147592,147516,149113,148785,150670,151267,151113,150457,150970,151671,152557,152467,151974,151310,150888,151281,150797,150268,151442,151866,153382,153998,153911,154551,155489,155077,154254,153857,153548,153929,153697,154159,154003,154510,154286,154384,155154,155810,156160,156610,155036,154333,153948,153180,152892,153095
 "13021","Bibb, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3544,3885,4191,4464,4767,5265,5766,6231,6606,7077,7779,8650,9677,10341,11046,12093,12878,13698,14600,15727,17011,17739,18447,19503,19965,20964,22456,23952,24377,25756,26525,27769,28387,29774,30062,30354,31119,32213,32884,33626,32908,33784,35376,34884,35315,37066,38280,38687,39928,41709
 "13023","Bleckley, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",29816,32415,37273,40739,46216,48246,50538,56928,60812,64343,73978,75165,87865,93911,98552,108583,111611,128049,134802,138652,146872,152452,161620,171824,175771,189874,199351,211322,227644,239512,253400,263046,280367,294968,310025,315832,330415,348235,374729,375194,369872,380584,387333,394651,389474,392855,405238,398558,412357,432275
 "13023","Bleckley, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",10273,10338,10573,10768,10636,10620,10719,10785,10653,10813,10860,10789,10859,10776,10725,10684,10613,10424,10406,10337,10342,10463,10575,10639,10736,10846,11090,11061,11273,11385,11573,11654,11781,11757,11807,12018,12127,12553,13016,12985,13034,13033,13078,12888,12740,12703,12705,12856,12775,12838
 "13023","Bleckley, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2902,3136,3525,3783,4345,4543,4715,5278,5708,5951,6812,6967,8091,8715,9189,10163,10516,12284,12954,13413,14202,14571,15283,16150,16372,17506,17976,19105,20194,21038,21896,22571,23798,25089,26258,26280,27246,27741,28790,28894,28377,29202,29617,30622,30571,30926,31896,31002,32278,33672
 "13025","Brantley, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",15300,16137,18370,20970,24686,27500,30990,34312,35916,42352,47179,52709,60201,67401,71822,82056,87974,96362,98794,108082,121733,128174,136419,147174,156955,168838,186843,203620,215644,230931,247361,266272,300074,316210,322271,335142,357670,375640,383067,395798,395350,402112,410905,416440,416387,428679,461265,485576,494572,518018
 "13025","Brantley, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",5834,5955,5957,6170,6644,6863,7018,7196,7227,7341,7749,8750,8933,9191,9222,9497,9705,10158,10399,10587,10873,11120,11269,11624,11974,12500,12830,13174,13591,13914,14369,14700,15093,15556,15911,16222,16535,16895,17198,17593,18129,18465,18545,18513,18241,18349,18416,18376,18767,18897
 "13025","Brantley, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2623,2710,3084,3399,3716,4007,4416,4768,4970,5769,6088,6024,6739,7333,7788,8640,9065,9486,9500,10209,11196,11526,12106,12661,13108,13507,14563,15456,15867,16597,17215,18114,19882,20327,20255,20660,21631,22234,22274,22497,21808,21777,22157,22494,22827,23363,25047,26424,26353,27413
 "13027","Brooks, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",31156,36169,40769,44869,52303,57378,57173,60811,53152,68926,72089,71721,87872,98356,97307,113853,122098,127124,142363,150985,165643,178310,201012,209069,214379,236433,257198,272993,294813,308546,330430,350632,356514,353808,374674,373576,394639,398375,426814,458023,462098,444651,494058,478275,478881,483796,508485,512837,518527,542089
 "13027","Brooks, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",13763,13781,14078,14450,14297,14389,14564,14751,14362,14269,15082,15267,15290,15455,15518,15489,15472,15448,15458,15523,15521,15383,15510,15489,15840,15732,15935,15918,16024,16142,16379,16458,16307,16229,16051,16127,16124,16309,16333,16475,16375,16247,15982,15618,15654,15533,15680,15738,15648,15513
 "13027","Brooks, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2264,2625,2896,3105,3658,3988,3926,4123,3701,4830,4780,4698,5747,6364,6271,7351,7892,8229,9210,9727,10672,11591,12960,13498,13534,15029,16140,17150,18398,19114,20174,21305,21863,21801,23343,23165,24475,24427,26132,27801,28220,27368,30913,30623,30592,31146,32429,32586,33137,34944
 "13029","Bryan, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",15680,18685,21102,22947,27391,28625,33712,38985,42831,52510,63531,75037,85496,95262,104675,119504,133470,155413,176447,194999,216391,241999,264199,306636,331916,368433,404666,436758,469030,516607,556873,598585,656544,697377,772383,843630,924861,1036825,1141045,1227635,1227790,1274532,1390064,1438651,1475423,1582567,1692584,1785634,1851755,1999031
 "13029","Bryan, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6429,6575,6807,7103,7592,8126,8355,8674,8750,9113,9749,10257,10569,10569,10979,11222,11650,12299,13227,14173,14786,15643,16242,17269,18457,19493,20546,21445,22200,22330,23150,23474,23867,24377,25069,26061,26557,27346,28302,29178,29987,30378,31267,32253,33035,33667,34792,35836,37019,38109
 "13029","Bryan, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2439,2842,3100,3231,3608,3523,4035,4494,4895,5762,6517,7316,8089,9013,9534,10649,11457,12636,13340,13758,14635,15470,16266,17756,17983,18901,19696,20366,21127,23135,24055,25500,27508,28608,30810,32371,34826,37915,40317,42074,40944,41956,44458,44605,44662,47006,48649,49828,50022,52456
 "13031","Bulloch, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",64160,75285,86312,96095,115908,127851,138121,148645,154358,186841,209989,227039,273556,291668,305526,344663,366131,387186,424188,462536,517414,559753,597737,648420,685018,759028,819538,895709,947930,1015961,1063623,1161398,1154876,1185866,1281158,1348624,1477764,1525674,1664738,1753838,1764708,1849492,1932385,1932706,1970085,2062005,2183420,2255544,2345298,2502988
 "13031","Bulloch, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",31207,31704,32099,32454,32784,32780,32718,33362,33939,34349,35388,35984,36717,37277,37682,37755,38600,39348,40363,41210,42320,43412,44682,46254,47878,49476,50646,52009,53147,54354,55183,56146,56808,57361,59314,60832,63048,64304,65768,67092,68598,70562,72637,73112,71833,72671,73152,74708,76084,77296
 "13031","Bulloch, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2056,2375,2689,2961,3536,3900,4222,4456,4548,5439,5934,6309,7450,7824,8108,9129,9485,9840,10509,11224,12226,12894,13378,14019,14308,15341,16182,17222,17836,18692,19274,20685,20329,20674,21600,22170,23439,23726,25312,26141,25725,26211,26603,26435,27426,28375,29848,30191,30825,32382
 "13033","Burke, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",42494,47253,53806,57757,70058,72154,80204,84766,93949,101560,129436,123540,145774,163780,174112,197465,217037,226358,231317,231261,235961,249316,264962,283266,281998,301809,309579,328448,334876,349606,372285,401369,423367,444353,475598,487863,520527,545957,572475,600150,615706,652051,698978,672356,673516,700652,753639,758261,774479,796558
 "13033","Burke, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",18489,18253,18349,18179,18539,18310,18662,18721,19321,19399,19207,19408,19611,19912,20510,20419,20796,21282,20905,20982,20767,20514,20465,20717,20976,21023,21083,21158,21641,21867,22156,22279,22582,22626,22692,22867,22939,22875,22972,23084,23117,23321,23489,23030,22812,22610,22620,22581,22518,22423
 "13033","Burke, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2298,2589,2932,3177,3779,3941,4298,4528,4863,5235,6739,6365,7433,8225,8489,9671,10436,10636,11065,11022,11362,12153,12947,13673,13444,14356,14684,15524,15474,15988,16803,18016,18748,19639,20959,21335,22692,23867,24921,25999,26634,27960,29758,29195,29525,30989,33317,33580,34394,35524
 "13035","Butts, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",26259,28952,33595,38155,43925,48615,53454,59796,67342,77228,88667,99466,108975,117006,126099,139295,146574,161250,167161,173972,189555,201062,212268,233368,243518,266711,290775,308884,336083,364869,401142,437355,468545,486286,514463,520443,550426,572942,608748,616828,601823,600484,619996,626379,647018,673492,721170,739878,788999,829759
 "13035","Butts, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",10308,10613,11018,11067,12273,12456,12718,13029,13149,13462,13727,13680,13717,14598,14412,14410,14550,14710,15275,15334,15241,15421,15600,15763,16041,15867,16312,16890,17653,18299,18927,19621,20186,20993,21540,21706,22055,22669,23184,23794,23682,23758,23580,23413,23194,23314,23494,23709,24042,24193
 "13035","Butts, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2547,2728,3049,3448,3579,3903,4203,4589,5121,5737,6459,7271,7945,8015,8750,9667,10074,10962,10943,11346,12437,13038,13607,14805,15181,16809,17826,18288,19038,19939,21194,22290,23211,23164,23884,23977,24957,25274,26257,25924,25413,25275,26293,26753,27896,28888,30696,31207,32818,34297
 "13037","Calhoun, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",12791,13833,15569,15714,21449,22934,24965,27671,28090,31935,29972,29939,39324,40886,40165,54845,53907,55127,59894,65052,66144,70314,77584,82424,79788,89916,94735,98101,98649,100890,106919,109122,118112,126172,124525,124165,126247,124880,135067,144789,144251,142974,150699,156346,142660,140867,144360,145782,158456,156501
 "13037","Calhoun, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6594,6528,6120,6117,6306,6373,6333,6185,6099,6007,5936,5723,5737,5672,5596,5520,5477,5397,5228,5131,5046,5028,5123,5116,5349,5440,5541,5671,5976,6051,6176,6325,6271,6359,6286,6306,6256,6350,6269,6456,6670,6697,6624,6565,6596,6505,6531,6352,6399,6352
 "13037","Calhoun, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1940,2119,2544,2569,3401,3599,3942,4474,4606,5316,5049,5231,6854,7208,7177,9936,9842,10214,11456,12678,13108,13984,15144,16111,14916,16529,17097,17299,16508,16673,17312,17252,18835,19841,19810,19690,20180,19666,21545,22427,21627,21349,22750,23815,21628,21655,22104,22951,24763,24638
 "13039","Camden, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",29127,31386,35297,38656,41978,47737,51486,54573,60054,69773,97506,124939,142365,164460,179588,200292,223166,256229,284809,333154,403602,451878,520496,592317,647794,703384,717526,760755,807602,869142,907619,963681,980182,1044693,1080716,1136344,1214178,1305101,1387898,1436967,1424305,1468159,1539248,1568864,1579191,1650798,1714256,1769118,1848404,1938411
 "13039","Camden, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",11294,11413,11654,11434,11604,11404,11382,11288,11228,11036,12440,13643,14707,16093,16971,17797,18530,20309,22003,23906,27841,30734,33836,36925,38690,39875,39105,40954,43115,44409,43574,43824,44469,45299,44568,46096,46673,47086,48947,49713,50024,50660,50297,51341,51403,51918,52470,52438,53067,53677
 "13039","Camden, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2579,2750,3029,3381,3618,4186,4523,4835,5349,6322,7838,9158,9680,10219,10582,11254,12043,12617,12944,13936,14497,14703,15383,16041,16743,17640,18349,18576,18731,19571,20829,21990,22042,23062,24249,24652,26015,27717,28355,28905,28472,28981,30603,30558,30722,31796,32671,33737,34832,36113
 "13043","Candler, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",15428,18433,20850,22396,28683,30748,31654,32300,34308,37376,43567,41189,51206,57350,58211,65053,70682,76724,84651,92599,103331,111722,123648,134243,138362,145965,154523,167702,170488,177854,187404,192848,201517,208168,217029,230109,237625,246540,260573,268683,271127,272665,288769,289539,283642,288392,297909,302786,322001,340088
 "13043","Candler, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6383,6373,6328,6439,6630,6655,6958,7118,7202,7319,7343,7517,7504,7610,7636,7609,7560,7502,7530,7581,7616,7790,8004,8142,8437,8682,8881,8975,9301,9621,9530,9585,9442,9772,9937,10039,10158,10388,10586,10691,10880,11020,11202,11096,10953,10859,10867,10847,10725,10836
 "13043","Candler, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2417,2892,3295,3478,4326,4620,4549,4538,4764,5107,5933,5479,6824,7536,7623,8549,9349,10227,11242,12215,13568,14342,15448,16488,16399,16812,17399,18685,18330,18486,19665,20120,21343,21302,21840,22922,23393,23733,24615,25132,24920,24743,25778,26094,25896,26558,27414,27914,30023,31385
 "13045","Carroll, GA",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",118997,131319,148180,169203,192727,216520,250386,288543,319359,353807,381979,424811,476929,513744,577623,646110,689319,747490,820127,886865,974644,1040562,1080058,1169169,1235566,1308001,1396232,1512743,1610529,1733592,1852993,1972046,2154228,2296352,2439300,2543277,2754033,3000290,3195972,3275092,3198266,3176320,3378414,3527497,3577712,3749304,3969424,4143481,4324117,4555987
 "13045","Carroll, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",44062,45827,47843,50088,51866,53204,54134,54765,55027,55146,55888,56661,57818,59634,61069,62069,63609,65134,67412,69289,70181,71875,72988,73877,74981,76604,78097,79774,81405,83187,85082,87932,91132,94087,97396,99774,102526,105853,108947,110242,110433,110667,110727,111413,112276,113942,114467,116123,117458,118121
